gameId,gameDate,season,teamId,opponentTeamId,teamCity,teamName,opponentTeamCity,opponentTeamName,home,win,teamScore,opponentScore,point_diff,assists,reboundsTotal,steals,blocks,turnovers,fieldGoalsPercentage,threePointersPercentage,pointsInThePaint,pointsFastBreak,benchPoints,days_rest,is_back_to_back,month,season_part,streak,win_pct_ewm,h2h_win_pct,teamScore_ewm,assists_ewm,reboundsTotal_ewm,steals_ewm,blocks_ewm,turnovers_ewm,fieldGoalsPercentage_ewm,threePointersPercentage_ewm,pointsInThePaint_ewm,pointsFastBreak_ewm,benchPoints_ewm,efg_pct_ewm,ts_pct_ewm,tov_rate_ewm,pace_ewm,opp_score_ewm,opp_assists_ewm,opp_rebounds_ewm,opp_fg_pct_ewm,opp_win_pct_ewm,top5_points_avg,top5_assists_avg,top5_rebounds_avg,top5_plusminus_avg,star_points_max
11900035,2019-10-10 22:30:00,2020,1610612744,1610612750,Golden State,Warriors,Minnesota,Timberwolves,1,1,143,123,20,34.0,50.0,9.0,11.0,21.0,0.526,0.514,0.0,0.0,0.0,5.0,0,10,early,-1,0.0,0.5,101.0,20.0,47.0,10.0,2.0,16.0,0.393,0.262,0.0,0.0,0.0,0.4550561797752809,0.5027877339705297,0.1503194287861706,106.44,106.0,23.0,42.0,0.419,0.0,20.0,5.0,7.0,0.0,25.0
11900058,2019-10-14 22:30:00,2020,1610612744,1610612747,Golden State,Warriors,Los Angeles,Lakers,0,0,98,104,-6,22.0,46.0,12.0,10.0,21.0,0.362,0.25,0.0,0.0,0.0,4.0,0,10,early,1,0.55,0.0,124.1,27.7,48.65,9.45,6.95,18.750000000000004,0.46615,0.4006,0.0,0.0,0.0,0.5492489651094027,0.5941904832807503,0.1656247405784798,112.732,100.56146179401992,24.1063122923588,46.08637873754153,0.4053820598006644,0.2691029900332226,20.0,5.0,7.0,0.0,25.0
11900068,2019-10-16 22:30:00,2020,1610612744,1610612747,Golden State,Warriors,Los Angeles,Lakers,0,0,93,126,-33,10.0,34.0,9.0,3.0,19.0,0.365,0.212,0.0,0.0,0.0,2.0,0,10,early,-1,0.3289036544850499,0.0,113.6079734219269,25.408637873754152,47.584717607973424,10.475083056478406,8.176079734219268,19.654485049833887,0.4242823920265781,0.3400598006644518,0.0,0.0,0.0,0.4931007453753833,0.5445122852578264,0.1764077861352392,111.28000000000002,101.69430693069307,24.400742574257425,46.71683168316832,0.4095391089108911,0.5099009900990099,20.0,5.0,7.0,0.0,25.0
11900079,2019-10-18 22:30:00,2020,1610612744,1610612747,Golden State,Warriors,Los Angeles,Lakers,1,1,124,103,21,24.0,56.0,15.0,6.0,17.0,0.409,0.391,0.0,0.0,0.0,2.0,0,10,early,-2,0.2205445544554455,0.0,106.81856435643564,20.33217821782178,43.109158415841584,9.989108910891089,6.4707920792079205,19.438861386138615,0.4047514851485148,0.297869801980198,0.0,0.0,0.0,0.4643661710362918,0.5232502000033807,0.176856397360142,109.83039603960395,108.67181035665968,26.869355502833276,46.51104880296465,0.4636411050763711,0.6505950863708555,20.0,5.0,7.0,0.0,25.0
21900016,2019-10-24 22:30:00,2020,1610612744,1610612746,Golden State,Warriors,Los Angeles,Clippers,1,0,122,141,-19,27.0,42.0,7.0,0.0,13.0,0.394,0.357,0.0,0.0,0.0,6.0,0,10,early,1,0.4443050136271838,0.5,111.75088723750513,21.38511009588047,46.80976843591302,11.42759945883414,6.335640477637694,18.73873061312523,0.4059711182133683,0.3246049489225701,0.0,0.0,0.0,0.4761390763444444,0.5359100321622596,0.1715763923528776,109.09824670104508,97.74257425742574,24.43440594059406,41.45792079207921,0.4355339108910891,0.3294554455445544,20.0,5.0,7.0,0.0,25.0
21900036,2019-10-27 15:30:00,2020,1610612744,1610612760,Golden State,Warriors,Oklahoma City,Thunder,0,0,92,120,-28,17.0,39.0,13.0,2.0,15.0,0.326,0.152,0.0,0.0,0.0,2.0,0,10,early,-1,0.3289036544850499,0.5,114.4129358449182,22.843490952488462,45.5605054349579,10.277598942037866,4.690055801051511,17.24818404670516,0.4028618053091636,0.3330190626713544,0.0,0.0,0.0,0.4744658387260165,0.5379260870260847,0.1576522676568552,109.3844100893462,95.8980804297955,16.866532028783748,47.12927197505932,0.4132059959608635,0.1286445363816395,20.0,5.0,7.0,0.0,25.0
21900047,2019-10-28 20:00:00,2020,1610612744,1610612740,Golden State,Warriors,New Orleans,Pelicans,0,1,134,123,11,37.0,61.0,8.0,2.0,18.0,0.49,0.4,0.0,0.0,0.0,1.0,1,10,early,-2,0.2496510861317058,0.0,109.01231865557884,21.435444371615677,43.97968716697445,10.933588235526145,4.041860415138476,16.706462003174334,0.3843411978426303,0.2894007402781872,0.0,0.0,0.0,0.4452603100789706,0.5132313270827092,0.1529338945812083,109.20503716148625,122.04553805170632,27.35736794165691,45.92951920050509,0.4707486187437015,0.4340582594954146,20.0,5.0,7.0,0.0,25.0
21900065,2019-10-30 22:30:00,2020,1610612744,1610612756,Golden State,Warriors,Phoenix,Suns,1,0,110,121,-11,24.0,43.0,8.0,6.0,18.0,0.439,0.286,0.0,0.0,0.0,2.0,0,10,early,1,0.4203590801727093,0.5,114.6971365838829,24.9764557869097,47.85189036201517,10.26618277418252,3.577327330412506,17.000748131364407,0.4083790845320029,0.3145626048728823,0.0,0.0,0.0,0.4708391313764511,0.5295240941864828,0.1542016928961911,110.19581219500122,111.3385516007737,26.44364195746525,44.85557742077387,0.4418272416388889,0.45,20.0,5.0,7.0,0.0,25.0
21900076,2019-11-01 22:30:00,2020,1610612744,1610612759,Golden State,Warriors,San Antonio,Spurs,1,0,110,127,-17,25.0,39.0,4.0,2.0,11.0,0.464,0.464,0.0,0.0,0.0,2.0,0,11,early,-1,0.3289036544850499,0.5,113.6752040360821,24.76401317803275,46.79628880758785,9.773140705925664,4.104416123660292,17.21815036989274,0.4150411241813448,0.3083483815799666,0.0,0.0,0.0,0.4745302841484797,0.5366206684685683,0.1566337829022085,109.90083490702304,110.00934666417255,23.056073253841845,49.13329569149486,0.4641196874388542,0.6200787062263554,20.0,5.0,7.0,0.0,25.0
21900083,2019-11-02 20:30:00,2020,1610612744,1610612766,Golden State,Warriors,Charlotte,Hornets,1,0,87,93,-6,23.0,40.0,5.0,5.0,18.0,0.442,0.321,0.0,0.0,0.0,0.0,1,11,early,-2,0.2598154141724653,0.5,112.90320477070402,24.813583664843552,45.158630279505346,8.56045690928671,3.662370543179432,15.911989549857024,0.4253252378780717,0.3410439636198882,0.0,0.0,0.0,0.4886326951916045,0.547807193026213,0.1474939007721135,107.24134848087226,106.88072406157931,25.085433860901656,43.516924529484015,0.4636711531345106,0.3672012233308162,20.0,5.0,7.0,0.0,25.0
21900096,2019-11-04 22:30:00,2020,1610612744,1610612757,Golden State,Warriors,Portland,Trail Blazers,1,1,127,118,9,28.0,47.0,4.0,4.0,10.0,0.488,0.385,0.0,0.0,0.0,2.0,0,11,early,-3,0.2067383732542057,0.5,107.6115038764065,24.44309119543336,44.104786606297694,7.833100075344337,3.935631518242315,16.338543980636203,0.4287316833126768,0.3369492324408107,0.0,0.0,0.0,0.4909548934505771,0.5433257817279151,0.1557786932183219,104.88768102545772,114.2631295377492,19.168660091483712,44.89284338876002,0.4801609568879911,0.4326017177897671,20.0,5.0,7.0,0.0,25.0
21900107,2019-11-06 19:30:00,2020,1610612744,1610612745,Golden State,Warriors,Houston,Rockets,0,0,112,129,-17,22.0,51.0,7.0,1.0,11.0,0.396,0.394,0.0,0.0,0.0,1.0,1,11,early,1,0.3652305944481213,0.5,111.48528991701464,25.153755064720222,44.683244943530866,7.067253695642207,3.9484922230901054,15.07211449412798,0.4405733845137466,0.3465496878564727,0.0,0.0,0.0,0.5020550273148577,0.5593498586007919,0.1438953593834407,104.67835627404034,118.2785260735985,22.855633684676373,44.55591548460803,0.4243206265331112,0.5758615203904611,20.0,5.0,7.0,0.0,25.0
21900120,2019-11-08 20:00:00,2020,1610612744,1610612750,Golden State,Warriors,Minnesota,Timberwolves,0,0,119,125,-6,18.0,49.0,12.0,9.0,20.0,0.417,0.286,0.0,0.0,0.0,2.0,0,11,early,-1,0.2935470592251363,0.5,111.5863116794961,24.534769920257876,45.92302972735924,7.0540538631699885,3.3697938628173354,14.272883632285946,0.4318249997196773,0.3558627250816861,0.0,0.0,0.0,0.4944960388660621,0.5510352743798819,0.1365489995481581,104.41175270551216,115.1808331919764,24.761587075890095,44.472607047249824,0.4292905661257098,0.405509696525674,20.0,5.0,7.0,0.0,25.0
21900131,2019-11-09 20:00:00,2020,1610612744,1610612760,Golden State,Warriors,Oklahoma City,Thunder,0,0,108,114,-6,22.0,34.0,9.0,6.0,15.0,0.494,0.318,0.0,0.0,0.0,1.0,1,11,early,-2,0.2367535250635905,0.0,113.02066282579958,23.27046606491124,46.51834148675676,8.010962651916483,4.459088728971619,15.380928045796676,0.4289567572980128,0.3423461493271242,0.0,0.0,0.0,0.4889865714096126,0.5457954009794675,0.1422261853252743,107.53600827390196,106.4460922905396,20.647198677101223,43.421990787243665,0.4558239724545314,0.4062628233473886,20.0,5.0,7.0,0.0,25.0
21900144,2019-11-11 22:30:00,2020,1610612744,1610612762,Golden State,Warriors,Utah,Jazz,1,0,108,122,-14,23.0,44.0,8.0,2.0,10.0,0.479,0.323,0.0,0.0,0.0,2.0,0,11,early,-3,0.1914757467635091,0.5,112.0604893361548,23.02749658511415,44.124279179258515,8.200110474594087,4.753779331322651,15.308077702380531,0.4413959111487863,0.3376900853829944,0.0,0.0,0.0,0.497842628828807,0.5530846100026058,0.1432945129884369,106.3778307982528,103.09559405734495,19.17894594196346,45.14028843751797,0.4502670470655764,0.6150598445922876,20.0,5.0,7.0,0.0,25.0
21900159,2019-11-13 22:00:00,2020,1610612744,1610612747,Golden State,Warriors,Los Angeles,Lakers,0,0,94,120,-26,29.0,33.0,8.0,7.0,17.0,0.404,0.257,0.0,0.0,0.0,1.0,1,11,early,-4,0.1551990395644731,0.2,111.29119512933065,23.02228712342503,44.100733432744384,8.162197844838028,4.2320524380648195,14.302417278782238,0.4485203253046265,0.3349069238851264,0.0,0.0,0.0,0.5042979089059056,0.5504421888049329,0.1346914217565554,105.57872691449944,110.43043160621023,28.895602664567175,46.56406295884449,0.4756582251564152,0.7630277557440699,20.0,5.0,7.0,0.0,25.0
21900173,2019-11-15 22:30:00,2020,1610612744,1610612738,Golden State,Warriors,Boston,Celtics,1,0,100,105,-5,17.0,55.0,8.0,4.0,20.0,0.415,0.179,0.0,0.0,0.0,2.0,0,11,early,-5,0.1260182134976928,0.0,108.04007090219812,24.146228355393955,42.01355188559286,8.131701089755603,4.752487336331345,14.80962204248122,0.440149526923422,0.3202587121328536,0.0,0.0,0.0,0.4950393829703031,0.5385414159163382,0.1402552792090993,105.18412018738604,120.56150077373329,26.302178742811268,45.89219096075105,0.4794728720030529,0.968211533370434,20.0,5.0,7.0,0.0,25.0
21900187,2019-11-17 19:00:00,2020,1610612744,1610612740,Golden State,Warriors,New Orleans,Pelicans,0,0,100,108,-8,23.0,43.0,7.0,3.0,12.0,0.407,0.28,0.0,0.0,0.0,1.0,1,11,early,-6,0.1024701102277172,0.3333333333333333,106.53768156776788,22.810864850127903,44.44023460724434,8.107091068900244,4.611875523058784,15.779510067088824,0.4354500184893129,0.293862728181303,0.0,0.0,0.0,0.4857116770362629,0.5342688286995816,0.1496532585094588,105.14224048467506,114.51653876740843,25.05024840073789,43.90344774825628,0.4661633820937699,0.361906409556671,20.0,5.0,7.0,0.0,25.0
21900198,2019-11-19 20:00:00,2020,1610612744,1610612763,Golden State,Warriors,Memphis,Grizzlies,0,1,114,95,19,33.0,51.0,5.0,10.0,15.0,0.478,0.31,0.0,0.0,0.0,2.0,0,11,early,-7,0.0834183758158258,0.5,105.3221644513928,22.846029764416656,44.172459280692465,7.901255386986835,4.312187894128743,15.0768054262406,0.4301604545855826,0.29128530326249,0.0,0.0,0.0,0.4781525824081594,0.5268677568733061,0.1432571432305435,104.95218063038357,111.46819028184656,27.86856472059666,45.30906900410685,0.471457254152016,0.4793240793209803,20.0,5.0,7.0,0.0,25.0
21900208,2019-11-20 19:30:00,2020,1610612744,1610612742,Golden State,Warriors,Dallas,Mavericks,0,0,94,142,-48,18.0,34.0,7.0,5.0,10.0,0.389,0.296,0.0,0.0,0.0,0.0,1,11,early,1,0.2531366603181988,0.0,106.92899064520202,24.72618354865299,45.43667674662994,7.36404618030986,5.365368197671825,15.06258379574083,0.4390186352046137,0.2947505988144267,0.0,0.0,0.0,0.487341401825877,0.5351931367975904,0.1435198512739829,104.71661807003,112.9246179820898,24.34288115563683,47.22203992067368,0.4529786013879584,0.6184945200547338,20.0,5.0,7.0,0.0,25.0
21900223,2019-11-22 21:00:00,2020,1610612744,1610612762,Golden State,Warriors,Utah,Jazz,0,0,109,113,-4,28.0,37.0,11.0,3.0,9.0,0.457,0.429,0.0,0.0,0.0,2.0,0,11,early,-1,0.2064210834533789,0.0,104.54298596491884,23.48488746700679,43.3260739166657,7.296862599325455,5.29794064252891,14.128299831706409,0.429787852928205,0.2949811718852979,0.0,0.0,0.0,0.4773743821464186,0.5223031653998925,0.1351265425964183,104.21527472409458,106.48431170714746,20.13983931625626,47.32811928720346,0.4284827101304723,0.5876492255534514,20.0,5.0,7.0,0.0,25.0
21900250,2019-11-25 22:30:00,2020,1610612744,1610612760,Golden State,Warriors,Oklahoma City,Thunder,1,0,97,100,-3,27.0,41.0,10.0,7.0,13.0,0.416,0.45,0.0,0.0,0.0,3.0,0,11,early,-2,0.1684303843558869,0.0,105.36327561870466,24.315869839362183,42.16179376361235,7.978405280683726,4.875016927403994,13.184463608542318,0.4347961034126316,0.3196466221732482,0.0,0.0,0.0,0.4854543503290393,0.5272078254657266,0.1264520022356315,103.85909773633712,109.655427391993,23.005862549476877,40.04039684037444,0.4693085356578573,0.2496110014140649,20.0,5.0,7.0,0.0,25.0
21900266,2019-11-27 22:30:00,2020,1610612744,1610612741,Golden State,Warriors,Chicago,Bulls,1,1,104,90,14,31.0,54.0,12.0,9.0,21.0,0.457,0.379,0.0,0.0,0.0,2.0,0,11,early,-3,0.1375005355165942,0.0,103.82747878681413,24.80877223610609,41.94844683319726,8.349642449807831,5.265239899777998,13.150589485708824,0.4313444658738131,0.3435841693521086,0.0,0.0,0.0,0.4819354815036037,0.5231292911936664,0.1270939964096136,103.15777465773034,106.63952169260467,23.786731153360822,44.00770479614784,0.4302333690036831,0.3590148933562781,20.0,5.0,7.0,0.0,25.0
21900273,2019-11-29 20:00:00,2020,1610612744,1610612748,Golden State,Warriors,Miami,Heat,0,0,105,122,-17,19.0,31.0,4.0,3.0,9.0,0.39,0.357,0.0,0.0,0.0,1.0,1,11,early,1,0.295598954056169,0.5,103.85910237858708,25.943640556141744,44.15752820086897,9.01876258211428,5.949831241319825,14.58940706169495,0.436047192703409,0.3500759841847713,0.0,0.0,0.0,0.4897727460348994,0.530351002927081,0.1421222550917955,102.65959942049533,109.17157970910176,24.880979082126128,43.135491159271645,0.4834023860658542,0.6138917941678705,20.0,5.0,7.0,0.0,25.0
21900290,2019-12-01 18:00:00,2020,1610612744,1610612753,Golden State,Warriors,Orlando,Magic,0,0,96,100,-4,21.0,46.0,6.0,5.0,12.0,0.396,0.261,0.0,0.0,0.0,1.0,1,12,early,-1,0.2414952030359176,0.5,104.06792192954124,24.672739578081355,41.74929359768941,8.100173806861482,5.409920890345441,13.566372697509358,0.427619132268752,0.3513432932282811,0.0,0.0,0.0,0.483325062165556,0.5348567273840918,0.1328161638261767,101.91656716928276,101.10798630179654,21.49448745796377,43.8073778071401,0.4213982744834817,0.3711105183168208,20.0,5.0,7.0,0.0,25.0
21900295,2019-12-02 19:30:00,2020,1610612744,1610612737,Golden State,Warriors,Atlanta,Hawks,0,0,79,104,-25,17.0,46.0,11.0,8.0,25.0,0.398,0.176,0.0,0.0,0.0,1.0,1,12,early,-2,0.1973476515953336,0.0,102.59303135645575,24.001328894089013,42.52636195016892,7.716242656234054,5.334983569166421,13.280025315163485,0.4218388631338254,0.3348277056101117,0.0,0.0,0.0,0.4733155927215766,0.5238565142867498,0.1308935704469207,101.22251965903632,108.6103676172442,23.20833594575233,40.654353063083455,0.4387884716991121,0.047321104019289,20.0,5.0,7.0,0.0,25.0
21900306,2019-12-04 19:00:00,2020,1610612744,1610612766,Golden State,Warriors,Charlotte,Hornets,0,0,91,106,-15,18.0,37.0,7.0,3.0,16.0,0.462,0.391,0.0,0.0,0.0,1.0,1,12,early,-3,0.1613063984342342,0.0,98.2842776972058,22.72268856015991,43.160746333929936,8.31594946191203,5.821690814404468,15.420423598311118,0.4174852136511308,0.3058212821709895,0.0,0.0,0.0,0.4627865376981104,0.5099006945885294,0.154907536019409,100.13724778620292,104.08222518509044,24.514101208676095,44.07039217012541,0.4427687938396846,0.3037398402775456,20.0,5.0,7.0,0.0,25.0
21900325,2019-12-06 20:00:00,2020,1610612744,1610612741,Golden State,Warriors,Chicago,Bulls,0,1,100,98,2,24.0,39.0,9.0,4.0,20.0,0.535,0.375,0.0,0.0,0.0,2.0,0,12,mid,-4,0.1318711398065298,0.3333333333333333,96.9550396755616,21.860890388879778,42.03653078241327,8.075814457173445,5.30678750185375,15.52618494097219,0.4256082903651038,0.3213647300020152,0.0,0.0,0.0,0.4730865045272825,0.5149963442306809,0.1575034397061351,99.1268085088111,105.36377667067526,22.541896238431992,43.47283768872985,0.4268452364472631,0.4920521980547533,20.0,5.0,7.0,0.0,25.0
21900351,2019-12-09 22:30:00,2020,1610612744,1610612763,Golden State,Warriors,Memphis,Grizzlies,1,0,102,110,-8,23.0,46.0,10.0,6.0,16.0,0.376,0.407,0.0,0.0,0.0,3.0,0,12,mid,1,0.2901828156801088,0.5,97.51031757730416,22.250977670781975,41.48279008901157,8.24434861012212,5.068482189226533,16.342028293288926,0.4455569243445304,0.3311456391143105,0.0,0.0,0.0,0.4959735606763669,0.5340959521213485,0.1673024287054112,98.31589006156364,107.58800254854428,25.16206201300235,42.273650806814864,0.4497849763281983,0.1763306690504479,20.0,5.0,7.0,0.0,25.0
21900366,2019-12-11 22:30:00,2020,1610612744,1610612752,Golden State,Warriors,New York,Knicks,1,0,122,124,-2,27.0,46.0,10.0,6.0,8.0,0.433,0.27,0.0,0.0,0.0,2.0,0,12,mid,-1,0.2372938164753975,0.5,98.32861141571372,22.387495201227313,42.30610111392475,8.564335321758975,5.238261521740431,16.27968988744863,0.4328794123846373,0.3449709279176962,0.0,0.0,0.0,0.4849486516258617,0.5261290818279177,0.1633204124817025,100.44544718159293,96.70592447728826,19.094694867835255,43.414376983081226,0.4001846546983753,0.0540538394607345,20.0,5.0,7.0,0.0,25.0
21900379,2019-12-13 21:00:00,2020,1610612744,1610612762,Golden State,Warriors,Utah,Jazz,0,0,106,114,-8,19.0,48.0,9.0,7.0,12.0,0.451,0.31,0.0,0.0,0.0,1.0,1,12,mid,-2,0.1940635586672298,0.0,102.64107200308057,23.227802692396295,42.97905670768711,8.825885138304129,5.377035263453067,14.771293530044204,0.4329013810721406,0.3313127020518081,0.0,0.0,0.0,0.4841872434956177,0.5250995324899032,0.1466731474758164,102.40471480119186,109.15087782364368,22.70843700500529,45.03524760160009,0.4732904836118854,0.4766945628110186,20.0,5.0,7.0,0.0,25.0
21900393,2019-12-15 20:30:00,2020,1610612744,1610612758,Golden State,Warriors,Sacramento,Kings,1,0,79,100,-21,24.0,25.0,14.0,1.0,21.0,0.395,0.24,0.0,0.0,0.0,1.0,1,12,mid,-3,0.1587217998025235,0.5,103.25278099227104,22.457859152721028,43.89344253225382,8.85759395318456,5.672600431683948,14.26660120988486,0.4361973992958888,0.3274313531687758,0.0,0.0,0.0,0.4870669733696972,0.5253400707965439,0.1421079124164334,101.72639078586629,105.08070757276042,20.856256725418312,41.26377087838418,0.4562873764551947,0.4977598201961797,20.0,5.0,7.0,0.0,25.0
21900415,2019-12-18 22:00:00,2020,1610612744,1610612757,Golden State,Warriors,Portland,Trail Blazers,0,0,112,122,-10,24.0,50.0,7.0,7.0,8.0,0.398,0.421,0.0,0.0,0.0,3.0,0,12,mid,-4,0.1298248407475442,0.3333333333333333,98.83730926642752,22.738621977841937,40.45369426867936,9.793822607117333,4.821904789858805,15.492486686113631,0.4286969830827026,0.3115135634525368,0.0,0.0,0.0,0.4774439059132497,0.5153897941819818,0.155280507355046,101.0333976442608,109.71807236168216,21.115348318751135,44.8520761014536,0.4580762566901468,0.5046975331542938,20.0,5.0,7.0,0.0,25.0
21900429,2019-12-20 22:30:00,2020,1610612744,1610612740,Golden State,Warriors,New Orleans,Pelicans,1,1,106,102,4,25.0,47.0,10.0,4.0,18.0,0.434,0.303,0.0,0.0,0.0,2.0,0,12,mid,-5,0.1061945988446245,0.2,101.2331340125751,22.968213384409363,42.19127786525006,9.28530125126674,5.218353700613203,14.128731708038536,0.4231096306795932,0.3314418835321758,0.0,0.0,0.0,0.4771316112794793,0.5116875292521905,0.1410020382513412,101.59520969736448,108.01389635103573,24.261908859249004,46.901175118355034,0.4356259425811925,0.2208525222629459,20.0,5.0,7.0,0.0,25.0
21900454,2019-12-23 22:30:00,2020,1610612744,1610612750,Golden State,Warriors,Minnesota,Timberwolves,1,1,113,104,9,27.0,55.0,11.0,6.0,20.0,0.437,0.4,0.0,0.0,0.0,3.0,0,12,mid,1,0.2688495526851134,0.25,102.10060960194404,23.337958474051273,43.06637044787311,9.415362327016332,4.996637357572018,14.833226181353629,0.4250914630972837,0.3262660217091407,0.0,0.0,0.0,0.4801969402522961,0.5211763917654555,0.1474566147765798,101.6688735484725,109.42741574127992,19.74283235430224,42.67936095639882,0.4365970097940178,0.0750444553848812,20.0,5.0,7.0,0.0,25.0
21900457,2019-12-25 17:00:00,2020,1610612744,1610612745,Golden State,Warriors,Houston,Rockets,1,1,116,104,12,27.0,54.0,7.0,8.0,16.0,0.471,0.321,0.0,0.0,0.0,1.0,1,12,mid,2,0.4018829491113703,0.0,104.08376221978638,24.004269797309124,45.23770368967371,9.703688392487818,5.179199976058569,15.773324723568924,0.4272582307118749,0.3396819767975583,0.0,0.0,0.0,0.4848458166359844,0.5289449376035359,0.1545728098664174,102.67526633755182,120.62792596225488,21.056955180894928,44.61565349021317,0.4788702584426582,0.8121656572260031,20.0,5.0,7.0,0.0,25.0
21900471,2019-12-27 22:30:00,2020,1610612744,1610612756,Golden State,Warriors,Phoenix,Suns,1,1,105,96,9,22.0,41.0,10.0,5.0,11.0,0.413,0.333,0.0,0.0,0.0,2.0,0,12,mid,3,0.5106963860869943,0.0,106.251643551304,24.549272985434545,46.83179898575141,9.211815395286674,5.692378701142503,15.81456299936999,0.4352160246730471,0.3362832271685,0.0,0.0,0.0,0.491784988645058,0.5389556458260522,0.1543547568045599,102.97448723830124,113.5200078522496,28.591002827719468,42.95169152288928,0.4591752022406703,0.1167165265023695,20.0,5.0,7.0,0.0,25.0
21900482,2019-12-28 20:30:00,2020,1610612744,1610612742,Golden State,Warriors,Dallas,Mavericks,1,0,121,141,-20,28.0,42.0,4.0,3.0,13.0,0.484,0.462,0.0,0.0,0.0,0.0,1,12,mid,4,0.5997041026414713,0.0,106.02396091975588,24.0855425717289,45.770954356022735,9.355191634280484,5.566430219612166,14.93876064149534,0.4311747759047161,0.3356859854051278,0.0,0.0,0.0,0.4863589839066393,0.5336354306877329,0.1457035107169617,102.97912818636956,112.35098787995344,24.559425460341775,49.416513710428376,0.4485089485728855,0.6143888064303082,20.0,5.0,7.0,0.0,25.0
21900502,2019-12-31 19:00:00,2020,1610612744,1610612759,Golden State,Warriors,San Antonio,Spurs,0,0,113,117,-4,31.0,44.0,5.0,6.0,9.0,0.458,0.444,0.0,0.0,0.0,2.0,0,12,mid,-1,0.4906234528258016,0.0,108.74796441971948,24.797546305021452,45.085052509147914,8.381131625716591,5.09962021309595,14.58611794707344,0.44078319736722,0.35866134063806,0.0,0.0,0.0,0.5035087706970698,0.5460903006609528,0.1418332780149923,103.2521229382809,118.26949402554324,25.8610900780907,46.709861436493085,0.5089812939601658,0.5423666600732242,20.0,5.0,7.0,0.0,25.0
21900512,2020-01-02 20:00:00,2020,1610612744,1610612750,Golden State,Warriors,Minnesota,Timberwolves,0,0,84,99,-15,20.0,43.0,9.0,1.0,17.0,0.429,0.15,0.0,0.0,0.0,2.0,0,1,mid,-2,0.4013900466026082,0.2,109.5213143605454,25.925633572266456,44.887705784761565,7.766179588438465,5.263379109694169,13.57012833403947,0.4439145477630212,0.3741825294714249,0.0,0.0,0.0,0.5066597202215104,0.5456532763410035,0.1317885071711347,103.37359480191132,106.81825579772962,19.149421751306107,47.904833793429006,0.3985716776593833,0.2759783902712893,20.0,5.0,7.0,0.0,25.0
21900532,2020-01-04 20:30:00,2020,1610612744,1610612765,Golden State,Warriors,Detroit,Pistons,1,0,104,111,-7,26.0,42.0,13.0,3.0,14.0,0.402,0.524,0.0,0.0,0.0,2.0,0,1,mid,-3,0.3283905323743771,0.5,104.8798351645496,24.847957690835823,44.54439481713848,7.990570530493985,4.488012090475111,14.19390804058555,0.4412020870260159,0.3334111753026147,0.0,0.0,0.0,0.4960009135705008,0.5349885558991779,0.1399458180800143,102.07623090450474,106.8744055719006,22.603283388875457,41.49721172755567,0.4485448282206336,0.1965535340071412,,,,,
21900547,2020-01-06 22:00:00,2020,1610612744,1610612758,Golden State,Warriors,Sacramento,Kings,0,0,98,111,-13,19.0,44.0,13.0,4.0,19.0,0.395,0.192,0.0,0.0,0.0,2.0,0,1,mid,-4,0.2686701066902333,0.0,104.71983015411624,25.057465731801493,44.081676417526374,8.901575053646724,4.21740527722808,14.158644323804138,0.434072876241609,0.3680712663206852,0.0,0.0,0.0,0.4911837298041571,0.5361210030622973,0.1401920794723035,101.53134252489392,109.57562252648256,22.63336965320136,44.14677851815445,0.4585483980553937,0.2278620752105406,10.0,1.2,4.2,-12.6,16.0
21900562,2020-01-08 22:00:00,2020,1610612744,1610612749,Golden State,Warriors,Milwaukee,Bucks,1,0,98,107,-9,29.0,52.0,7.0,4.0,19.0,0.379,0.395,0.0,0.0,0.0,2.0,0,1,mid,-5,0.2198122570800097,0.5,103.4978242706906,23.95591128873625,44.066823503023286,9.646876539303207,4.177869973244578,15.039048290032875,0.4269674459621905,0.3360525815605828,0.0,0.0,0.0,0.4790424444035684,0.5276626374221491,0.1463735498195414,102.90407124496342,114.83092223565365,25.875428383844863,50.95445043116722,0.4705057213041014,0.7382801129685547,10.360000000000001,1.7399999999999998,4.26,-11.040000000000001,13.0
21900576,2020-01-10 22:30:00,2020,1610612744,1610612746,Golden State,Warriors,Los Angeles,Clippers,0,0,100,109,-9,28.0,46.0,9.0,1.0,10.0,0.385,0.205,0.0,0.0,0.0,2.0,0,1,mid,-6,0.1798405423020884,0.0,102.49807354447344,24.87315256526697,45.50943035503627,9.165555818216715,4.145525244463139,15.759326740848731,0.4182448155952764,0.3467718627692622,0.0,0.0,0.0,0.476582956635321,0.5247203190461524,0.1533657281972567,102.88514643078098,118.85118895883896,23.672401405330795,46.587778547370576,0.4761874940333427,0.6374406037706056,10.49263157894737,1.8442105263157895,4.292631578947368,-10.665263157894735,13.578947368421053
21900588,2020-01-12 18:00:00,2020,1610612744,1610612763,Golden State,Warriors,Memphis,Grizzlies,0,0,102,122,-20,23.0,47.0,11.0,6.0,22.0,0.38,0.5,0.0,0.0,0.0,1.0,1,1,mid,-7,0.1471383460969571,0.25,102.04382396236866,25.441738363581504,45.59863551743474,9.135451155603269,3.573543074058882,14.712051022716585,0.4121995798075976,0.3209920735554398,0.0,0.0,0.0,0.4675819473379703,0.5142771414046178,0.1429623221137403,103.08787135417089,122.55691322066995,30.86147098117473,46.14964234902281,0.5058647174487579,0.7450225332275526,10.280283400809717,2.674696356275303,4.812834008097166,-11.004493927125505,14.311133603238865
